id,name,cost_net,vat,cost_gross,category
13242,Ładowarka,495.1,23,608.97,F
13243,Powerbank,3104.72,23,3818.81,H
13244,Kolumny,368.68,23,453.48,C
13245,Amplituner,793.82,23,976.4,D
13246,Kolumny,3900.14,5,4095.15,C
13247,Interfejs audio,345.51,23,424.98,C
13248,Pralka,3076.08,8,3322.17,G
13249,Zasilacz,1285.36,8,1388.19,D
13250,Obiektyw,4602.49,23,5661.06,B
13251,Płyta główna,2576.11,23,3168.62,A
13252,Drukarka,2562.84,5,2690.98,F
13253,Soundbar,534.95,12,599.14,E
13254,Adapter,2742.45,12,3071.54,E
13255,Nawigacja,363.27,23,446.82,B
13256,Słuchawki,2578.49,8,2784.77,B
13257,Soundbar,141.46,12,158.44,B
13258,Uchwyt,3572.14,23,4393.73,G
13259,Laptop,4466.19,5,4689.5,F
13260,Ładowarka,4746.69,12,5316.29,B
13261,Adapter,3222.98,12,3609.74,G
13262,Antena,2905.18,8,3137.59,C
13263,Kamera,2303.09,12,2579.46,C
13264,Nawigacja,1222.31,23,1503.44,F
13265,Torba,368.2,12,412.38,C
13266,Stacja dokująca,695.12,23,855.0,G
13267,Interfejs audio,3718.74,8,4016.24,B
13268,Lampa biurkowa,303.33,8,327.6,B
13269,Projektor,4947.33,12,5541.01,D
13270,Chłodzenie,3817.12,23,4695.06,F
13271,Niszczarka,2130.54,5,2237.07,B
13272,Adapter,637.59,23,784.24,E
13273,Zmywarka,4814.46,12,5392.2,G
13274,Konsola,2910.19,23,3579.53,H
13275,Mikrofon,1914.24,5,2009.95,C
13276,Płyta główna,4847.0,5,5089.35,E
13277,Procesor,1792.9,5,1882.55,H
13278,Filtr,3453.64,8,3729.93,B
13279,Antena,4034.18,12,4518.28,G
13280,Statyw,2232.62,5,2344.25,C
13281,Lampa,3792.43,5,3982.05,C
13282,Fotel,2694.13,5,2828.84,A
13283,Kamera,3707.35,23,4560.04,D
13284,Statyw,960.01,8,1036.81,D
13285,Telewizor,688.19,12,770.77,H
13286,Statyw,3280.34,12,3673.98,D
13287,Toster,1771.79,5,1860.38,A
13288,Pamięć RAM,1607.49,5,1687.86,C
13289,Telefon,2621.32,23,3224.22,C
13290,Kabel,3559.36,8,3844.11,F
13291,Odkurzacz,3030.04,23,3726.95,D
13292,Subwoofer,4776.65,12,5349.85,F
13293,Toster,1897.85,8,2049.68,A
13294,Interfejs audio,267.55,23,329.09,B
13295,Drukarka,3710.64,23,4564.09,E
13296,Mikser,4984.23,8,5382.97,H
13297,Kontroler,4820.04,8,5205.64,E
13298,Antena,1536.96,23,1890.46,F
13299,Konsola,4673.4,23,5748.28,E
13300,Filtr,3453.27,5,3625.93,F
13301,Monitor,431.28,12,483.03,A
13302,Antena,4214.18,23,5183.44,G
13303,Odkurzacz,60.22,8,65.04,B
13304,Router,2297.32,8,2481.11,A
13305,Aparat,1992.16,23,2450.36,H
13306,Bindownica,4811.64,23,5918.32,C
13307,Odtwarzacz,3383.18,23,4161.31,B
13308,Ładowarka,1933.31,12,2165.31,E
13309,Mikrofon,2647.44,5,2779.81,E
13310,Projektor,1543.97,23,1899.08,G
13311,Smartband,4869.09,5,5112.54,C
13312,Słuchawki,2249.63,8,2429.6,A
13313,Switch,1092.67,8,1180.08,B
13314,Stacja dokująca,2874.44,5,3018.16,G
13315,Ładowarka,2411.51,5,2532.09,H
13316,SSD,4020.54,8,4342.18,A
13317,Amplituner,3919.28,8,4232.82,B
13318,Powerbank,4155.56,23,5111.34,H
13319,Dysk external,126.43,5,132.75,F
13320,Soundbar,1147.59,5,1204.97,B
13321,Klawiatura,859.9,5,902.89,H
13322,Stacja dokująca,2076.88,5,2180.72,A
13323,Obudowa,578.0,8,624.24,G
13324,Lampa biurkowa,1995.34,5,2095.11,C
13325,Słuchawki,1193.13,23,1467.55,B
13326,Stacja dokująca,2593.75,5,2723.44,E
13327,Mikser,393.88,5,413.57,A
13328,Wzmacniacz sygnału,4888.09,12,5474.66,E
13329,Dysk,3327.24,12,3726.51,E
13330,Amplituner,4865.24,12,5449.07,B
13331,Lampa,3203.85,23,3940.74,C
13332,Ładowarka,2224.54,12,2491.48,A
13333,Webcam,2163.88,12,2423.55,E
13334,Stacja dokująca,1111.83,8,1200.78,D
13335,Kontroler,2182.97,8,2357.61,E
13336,Webcam,2919.96,23,3591.55,D
13337,Odkurzacz,3293.43,12,3688.64,C
13338,Subwoofer,4363.7,8,4712.8,D
13339,Pralka,1964.01,5,2062.21,D
13340,Obiektyw,2090.77,12,2341.66,E
13341,Torba,4994.25,12,5593.56,C
13342,Ładowarka,4038.38,8,4361.45,F
13343,Obiektyw,3640.81,12,4077.71,A
13344,Smartwatch,2596.49,8,2804.21,C
13345,Słuchawki,2688.89,12,3011.56,C
13346,Kabel,147.76,8,159.58,A
13347,Nawigacja,1226.97,8,1325.13,A
13348,Modem,2867.61,5,3010.99,G
13349,Mikser,537.01,23,660.52,H
13350,Bindownica,3157.35,8,3409.94,A
13351,Wzmacniacz,380.44,23,467.94,C
13352,Pralka,2839.18,12,3179.88,H
13353,Ładowarka,2006.54,8,2167.06,E
13354,Płyta główna,3007.25,5,3157.61,D
13355,Pamięć RAM,1420.65,8,1534.3,A
13356,Telefon,4561.87,12,5109.29,H
13357,Torba,3947.24,23,4855.11,B
13358,Mysz,844.88,23,1039.2,A
13359,Smartwatch,3701.33,8,3997.44,C
13360,Pamięć RAM,112.67,5,118.3,F
13361,Pralka,943.75,5,990.94,G
13362,Podstawka,3554.62,8,3838.99,D
13363,Wzmacniacz,1603.24,12,1795.63,A
13364,Webcam,2404.51,8,2596.87,A
13365,Pamięć RAM,1576.4,12,1765.57,D
13366,Kalkulator,2647.26,12,2964.93,A
13367,Procesor,319.62,8,345.19,H
13368,Płyta główna,4561.98,8,4926.94,G
13369,Skaner,875.29,12,980.32,E
13370,Pendrive,1215.06,23,1494.52,G
13371,Soundbar,132.14,8,142.71,F
13372,Konsola,3492.83,5,3667.47,H
13373,Statyw,2036.29,8,2199.19,E
13374,Aparat,4731.08,5,4967.63,E
13375,Obudowa,4510.92,23,5548.43,G
13376,Głośnik,2263.52,12,2535.14,G
13377,Karta graficzna,156.49,12,175.27,D
13378,Zasilacz,229.1,8,247.43,H
13379,Torba,2354.59,23,2896.15,A
13380,Zasilacz,178.06,23,219.01,F
13381,Equalizer,3513.92,23,4322.12,C
13382,Słuchawki,217.57,23,267.61,B
13383,Kamera,1468.0,5,1541.4,C
13384,Dysk,2822.22,5,2963.33,E
13385,Kalkulator,4790.69,12,5365.57,D
13386,Słuchawki,1544.49,8,1668.05,H
13387,Aparat,3725.87,12,4172.97,G
13388,Pralka,924.56,5,970.79,E
13389,Mikrofon,2618.82,8,2828.33,F
13390,Statyw,1502.87,8,1623.1,G
13391,Amplituner,1687.09,5,1771.44,B
13392,Kabel,461.0,8,497.88,F
13393,Powerbank,2159.87,12,2419.05,E
13394,Modem,3598.44,5,3778.36,E
13395,Odkurzacz,4375.21,12,4900.24,D
13396,Statyw,2505.66,5,2630.94,B
13397,Chłodzenie,2838.48,5,2980.4,C
13398,Lokalizator,1757.68,5,1845.56,H
13399,Robot kuchenny,4438.14,12,4970.72,F
13400,Smartwatch,1034.7,8,1117.48,C
13401,Adapter,3777.04,12,4230.28,C
13402,Skaner,4567.42,5,4795.79,E
13403,Kino domowe,4150.62,5,4358.15,H
13404,Klimatyzator,1866.88,8,2016.23,A
13405,Antena,4289.79,12,4804.56,G
13406,Monitor,3939.55,8,4254.71,D
13407,Procesor,4021.79,5,4222.88,F
13408,Statyw,3839.3,5,4031.27,H
13409,Aparat,3848.91,8,4156.82,D
13410,Dysk,1465.05,5,1538.3,F
13411,Router,1318.51,8,1423.99,D
13412,SSD,4744.7,23,5835.98,F
13413,Monitor,3299.28,12,3695.19,B
13414,Dysk,2106.42,5,2211.74,F
13415,Tablet,822.72,5,863.86,A
13416,Kabel,720.6,5,756.63,E
13417,Klawiatura,969.05,12,1085.34,E
13418,Etui,3984.02,12,4462.1,F
13419,Odtwarzacz,189.93,23,233.61,F
13420,Smartband,973.76,5,1022.45,B
13421,Kamera,1005.57,12,1126.24,D
13422,Fotel,320.14,5,336.15,B
13423,Pendrive,670.55,5,704.08,H
13424,Pendrive,1747.95,23,2149.98,E
13425,Telewizor,3701.77,12,4145.98,G
13426,Mysz,2890.54,8,3121.78,G
13427,Klimatyzator,4652.88,12,5211.23,B
13428,Hub USB,3593.41,23,4419.89,D
13429,Robot kuchenny,1796.21,12,2011.76,F
13430,Podstawka,3020.38,5,3171.4,E
13431,Router,1908.06,8,2060.7,B
13432,Etui,537.33,12,601.81,F
13433,Antena,4389.93,12,4916.72,D
13434,Głośnik,358.73,12,401.78,A
13435,Skaner,3938.22,5,4135.13,F
13436,Kalkulator,2225.74,5,2337.03,E
13437,Gramofon,2004.92,5,2105.17,G
13438,Lodówka,3023.14,8,3264.99,F
13439,Aparat,2059.44,8,2224.2,F
13440,Telewizor,3265.67,12,3657.55,E
13441,Telefon,2876.48,12,3221.66,F
13442,Mikrofon,595.76,23,732.78,F
13443,Adapter,1917.64,12,2147.76,H
13444,Kino domowe,287.16,8,310.13,G
13445,Antena,4823.11,8,5208.96,B
13446,Router,1059.52,8,1144.28,A
13447,Pendrive,1112.55,23,1368.44,C
13448,Karta pamięci,3508.6,12,3929.63,D
13449,Podstawka,157.87,8,170.5,B
13450,Telefon,573.24,8,619.1,G
13451,Adapter,3952.61,23,4861.71,G
13452,Gramofon,362.45,8,391.45,G
13453,Karta graficzna,4656.07,8,5028.56,E
13454,Chłodzenie,440.24,23,541.5,G
13455,Interfejs audio,4197.56,12,4701.27,A
13456,Lampa,3674.64,5,3858.37,G
13457,Monitor,3634.09,23,4469.93,C
13458,Tuner,3184.4,23,3916.81,C
13459,Subwoofer,4655.41,23,5726.15,H
13460,Interfejs audio,2819.49,5,2960.46,D
13461,Projektor,1657.87,8,1790.5,D
13462,Kalkulator,467.66,23,575.22,B
13463,Statyw,2034.15,23,2502.0,G
13464,Mysz,3955.23,12,4429.86,B
13465,Pamięć RAM,381.36,8,411.87,C
13466,Wzmacniacz sygnału,1176.85,8,1271.0,H
13467,Aparat,2992.29,8,3231.67,A
13468,Smartwatch,797.95,5,837.85,E
13469,Amplituner,3420.95,12,3831.46,B
13470,Szkło hartowane,204.18,8,220.51,A
13471,Ładowarka,4729.71,23,5817.54,E
13472,Lampa biurkowa,4317.09,12,4835.14,F
13473,Pendrive,1540.66,12,1725.54,G
13474,Kontroler,377.69,8,407.91,E
13475,Klawiatura,1314.56,23,1616.91,B
13476,Torba,2597.38,12,2909.07,B
13477,Powerbank,4177.22,5,4386.08,D
13478,Toster,2719.08,23,3344.47,G
13479,Kabel,4699.08,8,5075.01,F
13480,Ładowarka,3374.46,5,3543.18,H
13481,Kino domowe,1206.14,23,1483.55,E
13482,Słuchawki,2156.13,23,2652.04,B
13483,Kabel,2973.23,12,3330.02,B
13484,Statyw,3486.48,8,3765.4,C
13485,Kino domowe,2114.67,5,2220.4,B
13486,Zasilacz,1351.85,5,1419.44,C
13487,Smartwatch,970.33,8,1047.96,G
13488,Odkurzacz,4409.91,5,4630.41,C
13489,Modem,1621.25,23,1994.14,D
13490,Szkło hartowane,766.75,12,858.76,A
13491,Mikrofon,547.56,12,613.27,A
13492,Podstawka,1043.92,23,1284.02,D
13493,Antena,4272.29,8,4614.07,B
13494,Lokalizator,1345.43,5,1412.7,E
13495,Odkurzacz,3824.09,5,4015.29,D
13496,Płyta główna,4712.72,5,4948.36,B
13497,Telewizor,2893.97,5,3038.67,C
13498,Torba,4217.22,8,4554.6,A
13499,Kamera,1096.28,8,1183.98,E
13500,Etui,1406.39,12,1575.16,H
13501,Kabel,2311.76,23,2843.46,D
13502,Klawiatura,2134.05,5,2240.75,C
13503,Etui,1193.85,8,1289.36,F
13504,Router,4949.13,12,5543.03,A
13505,Toster,256.05,23,314.94,H
13506,Dysk,3419.94,5,3590.94,E
13507,Router,3026.9,5,3178.25,G
13508,Nawigacja,4586.78,12,5137.19,A
13509,Dysk,1879.6,12,2105.15,E
13510,Telefon,4610.97,23,5671.49,A
13511,Zasilacz,4024.66,12,4507.62,A
13512,Telefon,609.47,8,658.23,G
13513,Wzmacniacz,184.82,23,227.33,G
13514,Ładowarka,283.03,23,348.13,B
13515,Ładowarka,4663.32,23,5735.88,H
13516,Kontroler,3082.89,23,3791.95,D
13517,Lokalizator,511.78,12,573.19,B
13518,Płyta główna,3303.33,5,3468.5,E
13519,Pralka,1923.05,12,2153.82,F
13520,Obudowa,4703.02,8,5079.26,D
13521,Robot kuchenny,3718.45,23,4573.69,B
13522,Projektor,4992.87,8,5392.3,H
13523,Mikser,4857.47,5,5100.34,C
13524,Robot kuchenny,771.9,8,833.65,E
13525,Lampa biurkowa,3629.89,8,3920.28,A
13526,Antena,318.0,5,333.9,G
13527,Płyta główna,4964.02,12,5559.7,B
13528,SSD,1539.36,5,1616.33,B
13529,Adapter,3219.57,23,3960.07,G
13530,Pendrive,949.56,8,1025.52,D
13531,Laptop,4702.64,5,4937.77,A
13532,Podstawka,792.4,23,974.65,A
13533,Wzmacniacz,2083.3,5,2187.47,G
13534,Kalkulator,1613.75,8,1742.85,B
13535,Konwerter,4824.96,8,5210.96,C
13536,Router,3735.42,23,4594.57,A
13537,Kabel,2961.96,5,3110.06,E
13538,Fotel,4056.5,12,4543.28,F
13539,Powerbank,2026.8,12,2270.02,E
13540,Statyw,362.96,5,381.11,A
13541,Odtwarzacz,1006.05,23,1237.44,A
13542,Pendrive,225.69,8,243.75,F
13543,Odtwarzacz,2331.24,8,2517.74,A
13544,Klimatyzator,3688.84,5,3873.28,G
13545,Konwerter,1514.29,12,1696.0,F
13546,Antena,1619.63,8,1749.2,B
13547,Projektor,2233.47,8,2412.15,A
13548,Router,92.5,8,99.9,D
13549,Ładowarka,140.49,23,172.8,H
13550,Skaner,2749.81,5,2887.3,C
13551,Bindownica,869.46,23,1069.44,F
13552,Bindownica,1852.76,23,2278.89,G
13553,Projektor,1518.49,12,1700.71,A
13554,Nawigacja,1720.65,8,1858.3,F
13555,Chłodzenie,671.41,5,704.98,C
13556,Pendrive,1913.08,23,2353.09,D
13557,Bindownica,761.74,5,799.83,C
13558,Switch,4937.38,12,5529.87,D
13559,Pendrive,2183.1,8,2357.75,D
13560,SSD,2976.14,8,3214.23,H
13561,Klimatyzator,4130.79,8,4461.25,D
13562,Smartwatch,4575.94,8,4942.02,D
13563,Procesor,4559.17,5,4787.13,B
13564,Wzmacniacz,3645.75,5,3828.04,F
13565,Mikrofon,918.09,12,1028.26,G
13566,Wzmacniacz sygnału,3211.61,23,3950.28,H
13567,Gramofon,632.43,5,664.05,C
13568,Uchwyt,4728.51,5,4964.94,H
13569,Adapter,3529.53,12,3953.07,H
13570,Uchwyt,3458.85,8,3735.56,A
13571,Słuchawki,280.95,5,295.0,A
13572,Pamięć RAM,231.8,5,243.39,B
13573,Pendrive,3618.08,5,3798.98,G
13574,Uchwyt,485.78,5,510.07,F
13575,Telewizor,2775.66,5,2914.44,D
13576,Projektor,629.64,8,680.01,D
13577,Dysk external,3692.71,5,3877.35,G
13578,Powerbank,2135.84,5,2242.63,G
13579,Mikrofon,1037.44,5,1089.31,E
13580,Słuchawki,134.16,8,144.89,F
13581,Wzmacniacz,3899.02,12,4366.9,H
13582,Pendrive,1056.67,12,1183.47,G
13583,Mysz,2638.75,8,2849.85,B
13584,Mysz,4702.06,5,4937.16,D
13585,Karta pamięci,2146.96,23,2640.76,E
13586,Lokalizator,2045.17,5,2147.43,G
13587,Odtwarzacz,1756.35,23,2160.31,B
13588,Kolumny,2348.51,23,2888.67,E
13589,Mikser,4898.21,23,6024.8,E
13590,Uchwyt,4825.98,8,5212.06,B
13591,Nawigacja,1359.07,23,1671.66,D
13592,Podkładka,2694.38,8,2909.93,D
13593,Obiektyw,624.72,5,655.96,F
13594,Telefon,4199.14,8,4535.07,C
13595,Smartwatch,4294.96,8,4638.56,E
13596,Podkładka,933.83,8,1008.54,G
13597,Czajnik,505.38,8,545.81,B
13598,Equalizer,3088.86,8,3335.97,C
13599,Robot kuchenny,201.68,12,225.88,H
13600,Smartband,4220.03,12,4726.43,G
13601,Antena,78.3,23,96.31,A
13602,Wzmacniacz,1270.88,5,1334.42,E
13603,Lampa,3193.19,23,3927.62,H
13604,Ładowarka,4501.38,5,4726.45,E
13605,Mikser,4298.2,8,4642.06,A
13606,Czajnik,4154.75,5,4362.49,G
13607,Chłodzenie,2838.31,8,3065.37,A
13608,Fotel,1919.34,5,2015.31,G
13609,Kolumny,1454.79,5,1527.53,G
13610,Obiektyw,505.52,12,566.18,F
13611,Dysk external,3773.97,5,3962.67,A
13612,Smartwatch,1114.49,23,1370.82,C
13613,Subwoofer,1929.8,8,2084.18,C
13614,Projektor,154.6,23,190.16,F
13615,Monitor,2851.79,8,3079.93,B
13616,SSD,4260.65,23,5240.6,D
13617,Kalkulator,4286.19,12,4800.53,H
13618,Fotel,559.39,5,587.36,F
13619,Klawiatura,3692.97,5,3877.62,F
13620,Telewizor,2118.11,23,2605.28,B
13621,Niszczarka,4789.13,5,5028.59,D
13622,Mikser,1231.54,5,1293.12,F
13623,Etui,106.53,12,119.31,D
13624,Statyw,3598.24,12,4030.03,G
13625,Kalkulator,2713.8,8,2930.9,G
13626,Uchwyt,4276.3,5,4490.12,C
13627,Karta graficzna,2086.2,12,2336.54,A
13628,Mysz,1439.01,5,1510.96,B
13629,Uchwyt,609.76,8,658.54,H
13630,Ładowarka,1343.61,23,1652.64,C
13631,Smartband,2572.99,5,2701.64,B
13632,Torba,2897.92,12,3245.67,F
13633,Lampa,4155.9,23,5111.76,G
13634,Głośnik,3607.36,12,4040.24,E
13635,Switch,86.17,8,93.06,C
13636,Filtr,3610.23,8,3899.05,D
13637,Pendrive,3092.12,8,3339.49,B
13638,Smartband,1265.0,8,1366.2,A
13639,Wzmacniacz,4169.13,8,4502.66,F
13640,Lampa biurkowa,4481.32,23,5512.02,C
13641,Klawiatura,4200.83,23,5167.02,D
13642,Kalkulator,4598.45,5,4828.37,C
13643,Słuchawki,1323.13,5,1389.29,F
13644,Wzmacniacz sygnału,3989.38,5,4188.85,E
13645,Subwoofer,4894.87,23,6020.69,H
13646,Stacja dokująca,3176.81,23,3907.48,H
13647,Ładowarka,4685.02,5,4919.27,C
13648,Mysz,369.67,23,454.69,G
13649,Gramofon,2970.75,12,3327.24,F
13650,Bindownica,2497.05,23,3071.37,F
13651,Pendrive,2295.81,12,2571.31,G
13652,Tablet,3507.67,12,3928.59,C
13653,Karta graficzna,54.65,23,67.22,D
13654,Tablet,4519.88,5,4745.87,A
13655,Dysk,4359.38,12,4882.51,C
13656,Mikser,2551.3,12,2857.46,D
13657,Tablet,4358.61,23,5361.09,G
13658,Router,4730.08,8,5108.49,C
13659,Drukarka,2351.74,12,2633.95,F
13660,SSD,1106.83,5,1162.17,A
13661,Mysz,3991.63,12,4470.63,E
13662,Toster,3810.87,23,4687.37,A
13663,Drukarka,2758.5,12,3089.52,G
13664,Smartband,3941.46,5,4138.53,G
13665,Wzmacniacz sygnału,4779.54,23,5878.83,H
13666,Mysz,1443.27,12,1616.46,A
13667,Wzmacniacz,2880.3,12,3225.94,C
13668,Soundbar,1589.89,8,1717.08,E
13669,Hub USB,3764.06,5,3952.26,G
13670,Czajnik,646.56,23,795.27,D
13671,Switch,2744.62,5,2881.85,G
13672,Smartwatch,2256.28,12,2527.03,C
13673,Podstawka,4254.36,23,5232.86,B
13674,Ładowarka,4726.7,12,5293.9,G
13675,Soundbar,4822.82,23,5932.07,C
13676,Telewizor,1287.16,23,1583.21,E
13677,Mysz,334.04,12,374.12,E
13678,Fotel,2764.86,23,3400.78,D
13679,Kontroler,1815.13,12,2032.95,F
13680,Hub USB,4687.3,23,5765.38,F
13681,Karta graficzna,4383.39,23,5391.57,F
13682,Konwerter,2458.42,5,2581.34,G
13683,Ładowarka,3453.58,12,3868.01,D
13684,Czajnik,3000.83,5,3150.87,F
13685,Lodówka,2283.24,23,2808.39,F
13686,Wzmacniacz,1395.03,12,1562.43,D
13687,Wzmacniacz,3397.58,12,3805.29,H
13688,Pamięć RAM,2337.72,5,2454.61,A
13689,Webcam,1690.17,5,1774.68,F
13690,Wzmacniacz,3990.11,8,4309.32,F
13691,Mysz,1783.18,23,2193.31,H
13692,Projektor,2278.46,8,2460.74,H
13693,Odkurzacz,1003.71,5,1053.9,G
13694,Gramofon,2856.96,12,3199.8,H
13695,Kamera,3977.82,12,4455.16,A
13696,Mysz,4992.43,12,5591.52,E
13697,Webcam,1858.86,8,2007.57,H
13698,Mikrofon,1562.53,12,1750.03,E
13699,Lampa biurkowa,1720.93,12,1927.44,H
13700,Lokalizator,4854.72,23,5971.31,E
13701,Głośnik,978.18,23,1203.16,D
13702,Etui,178.3,8,192.56,F
13703,Karta pamięci,2699.8,12,3023.78,A
13704,Laptop,464.08,8,501.21,D
13705,Soundbar,1932.14,5,2028.75,E
13706,Telefon,381.24,12,426.99,G
13707,Konsola,2194.99,12,2458.39,D
13708,Płyta główna,1115.43,23,1371.98,G
13709,Bindownica,3922.88,5,4119.02,D
13710,Zmywarka,3245.54,23,3992.01,F
13711,Powerbank,2583.65,5,2712.83,F
13712,Ładowarka,2021.75,8,2183.49,H
13713,Bindownica,1140.27,5,1197.28,F
13714,Mikrofon,2551.3,23,3138.1,E
13715,Mikrofon,514.07,8,555.2,B
13716,Ładowarka,833.16,23,1024.79,G
13717,Mikser,4993.61,23,6142.14,H
13718,Kolumny,3405.74,23,4189.06,H
13719,Lokalizator,4613.87,23,5675.06,E
13720,Interfejs audio,2053.83,8,2218.14,B
13721,Czajnik,3972.33,5,4170.95,F
13722,Mikrofon,1859.06,23,2286.64,H
13723,Konwerter,1035.89,12,1160.2,E
13724,Gramofon,1000.32,8,1080.35,F
13725,Kabel,2477.0,5,2600.85,B
13726,Fotel,4319.79,12,4838.16,E
13727,Słuchawki,2520.94,5,2646.99,E
13728,Konwerter,359.09,12,402.18,H
13729,Webcam,2773.69,5,2912.37,C
13730,Czajnik,471.37,5,494.94,A
13731,Wzmacniacz,3708.41,12,4153.42,A
13732,Kabel,3887.8,12,4354.34,F
13733,Lampa,178.01,12,199.37,G
13734,Projektor,4553.25,8,4917.51,H
13735,Kabel,1552.62,8,1676.83,G
13736,Monitor,468.93,5,492.38,G
13737,Fotel,3086.62,5,3240.95,E
13738,Amplituner,2093.62,12,2344.85,D
13739,Kino domowe,959.55,12,1074.7,G
13740,Zasilacz,163.63,5,171.81,B
13741,Kabel,3550.24,12,3976.27,C
13742,Karta graficzna,3791.96,23,4664.11,A
13743,Kabel,1400.06,23,1722.07,D
13744,Tablet,4242.56,23,5218.35,F
13745,Telefon,4443.14,8,4798.59,D
13746,SSD,801.77,12,897.98,H
13747,Robot kuchenny,4427.66,5,4649.04,A
13748,Uchwyt,524.94,5,551.19,D
13749,Modem,2129.16,12,2384.66,A
13750,Lampa biurkowa,2379.78,23,2927.13,F
13751,Hub USB,3502.98,8,3783.22,H
13752,Torba,2886.5,23,3550.39,E
13753,Mysz,2386.01,12,2672.33,G
13754,Zmywarka,865.4,23,1064.44,E
13755,Amplituner,4506.54,8,4867.06,E
13756,Kolumny,894.63,23,1100.39,D
13757,Kino domowe,1904.15,23,2342.1,C
13758,Odkurzacz,2248.95,23,2766.21,H
13759,Podstawka,4588.63,12,5139.27,F
13760,Wzmacniacz,2180.54,8,2354.98,A
13761,Konwerter,4494.65,12,5034.01,B
13762,Powerbank,1923.76,8,2077.66,C
13763,Klimatyzator,293.09,8,316.54,A
13764,Pendrive,4038.01,12,4522.57,A
13765,Zmywarka,777.18,12,870.44,G
13766,Uchwyt,462.74,8,499.76,C
13767,Soundbar,1083.75,8,1170.45,G
13768,Mikser,513.98,23,632.2,D
13769,Smartwatch,4559.53,8,4924.29,A
13770,Zasilacz,2875.92,12,3221.03,H
13771,Wzmacniacz sygnału,3764.63,8,4065.8,D
13772,Telefon,3042.15,5,3194.26,D
13773,Czajnik,2671.0,5,2804.55,H
13774,Amplituner,3251.54,23,3999.39,G
13775,Czajnik,2924.6,5,3070.83,A
13776,Wzmacniacz sygnału,4036.76,23,4965.21,G
13777,Subwoofer,1587.32,12,1777.8,C
13778,Kalkulator,2130.23,12,2385.86,F
13779,Antena,2699.75,12,3023.72,D
13780,Pendrive,933.63,23,1148.36,F
13781,Mysz,1259.41,8,1360.16,A
13782,Statyw,2340.72,23,2879.09,A
13783,Ładowarka,998.55,23,1228.22,D
13784,Mikrofon,366.84,12,410.86,G
13785,Toster,691.33,12,774.29,H
13786,Drukarka,4324.73,5,4540.97,E
13787,Kamera,1603.03,5,1683.18,D
13788,Switch,4012.31,12,4493.79,F
13789,Smartwatch,4365.9,12,4889.81,B
13790,Dysk,1948.98,23,2397.25,H
13791,Kamera,975.05,12,1092.06,G
13792,Głośnik,2796.3,12,3131.86,F
13793,Torba,3024.8,8,3266.78,B
13794,Aparat,1431.63,8,1546.16,C
13795,Mysz,1055.26,23,1297.97,F
13796,Wzmacniacz sygnału,3807.21,12,4264.08,D
13797,Filtr,4044.94,12,4530.33,G
13798,Laptop,4250.35,23,5227.93,D
13799,Webcam,3600.21,5,3780.22,C
13800,Hub USB,364.22,8,393.36,A
13801,Ładowarka,2360.71,12,2644.0,C
13802,Klawiatura,2740.82,23,3371.21,E
13803,Głośnik,362.69,5,380.82,F
13804,Monitor,1934.81,8,2089.59,B
13805,Etui,2118.38,23,2605.61,D
13806,Obiektyw,3450.44,12,3864.49,F
13807,Mikser,1372.65,5,1441.28,H
13808,Fotel,3515.88,12,3937.79,H
13809,Lodówka,2512.52,5,2638.15,G
13810,Kolumny,1176.18,23,1446.7,G
13811,Klawiatura,1494.13,5,1568.84,C
13812,Antena,2394.93,23,2945.76,A
13813,Słuchawki,2989.77,23,3677.42,F
13814,Wzmacniacz sygnału,856.57,23,1053.58,C
13815,Lodówka,965.2,12,1081.02,A
13816,Etui,1333.58,12,1493.61,C
13817,Konwerter,3325.53,12,3724.59,D
13818,Pamięć RAM,4644.98,12,5202.38,D
13819,Adapter,4915.43,5,5161.2,A
13820,Kino domowe,486.85,8,525.8,H
13821,SSD,3844.79,8,4152.37,G
13822,Torba,540.94,12,605.85,E
13823,Niszczarka,4603.76,23,5662.62,B
13824,Pendrive,2186.64,5,2295.97,F
13825,Pralka,2946.54,8,3182.26,A
13826,Bindownica,4227.45,8,4565.65,A
13827,Lokalizator,3164.43,8,3417.58,G
13828,Słuchawki,430.69,8,465.15,C
13829,Lampa,632.77,5,664.41,H
13830,Tablet,711.6,8,768.53,H
13831,Słuchawki,4744.57,23,5835.82,G
13832,Podstawka,2323.6,5,2439.78,B
13833,Adapter,1469.47,12,1645.81,B
13834,Projektor,1862.64,23,2291.05,E
13835,Chłodzenie,4581.96,5,4811.06,C
13836,Adapter,2202.51,12,2466.81,D
13837,Pamięć RAM,2823.7,5,2964.88,A
13838,Skaner,632.77,5,664.41,A
13839,Ładowarka,3081.52,5,3235.6,D
13840,Kolumny,2779.87,8,3002.26,A
13841,Konwerter,2253.18,5,2365.84,F
13842,Pralka,2167.97,5,2276.37,B
13843,Słuchawki,4976.13,12,5573.27,D
13844,Kabel,433.13,8,467.78,D
13845,Ładowarka,761.34,8,822.25,D
13846,Karta pamięci,1069.24,8,1154.78,G
13847,Hub USB,2635.65,23,3241.85,D
13848,Ładowarka,1420.92,5,1491.97,H
13849,Torba,334.14,8,360.87,A
13850,Hub USB,4461.09,8,4817.98,E
13851,Projektor,1032.97,5,1084.62,D
13852,Switch,2868.27,12,3212.46,G
13853,Dysk,4136.0,23,5087.28,B
13854,Kolumny,117.7,12,131.82,A
